phi,rho,eps,theta,alpha,mu,r,b,gamma,Tumor
0.121648725148516,0.157026094889575,0.0924998282843986,7.78583661703346E-06,6.18154392658953E-08,0.0069925921526382,0.0817785231430146,1.69309902337624E-12,1.72474832693325E-06,131
0.118985934586979,0.276649417654459,0.159793289098901,4.7069270410632E-06,5.4859620223197E-08,0.00796534779478253,0.0875265120678379,6.90231656671537E-13,2.12367321567244E-06,128.2
0.111531726668095,0.174977028002902,0.198026828871053,9.23778701808437E-06,4.55682883855363E-08,0.00739635302187043,0.0899686123026921,1.89568838174401E-12,1.76166702263216E-06,121.4
0.341565414604075,0.367609407677419,0.153175718299457,5.94994372540728E-06,6.54025881288625E-08,0.00297777015208803,0.0872513303670498,2.01578116311178E-12,1.99977599317119E-06,116
0.290453055549837,0.322039000276845,0.0662753381046306,6.24897830065827E-06,7.08642783481092E-08,0.00507415266759739,0.0874105602849022,2.09751175847502E-12,2.64383452529659E-06,127.6
0.299351747539058,0.407848256291512,0.117032745082154,2.7103988798417E-06,6.64300355105256E-08,0.00367929605222738,0.0836042546172192,2.23126137645508E-12,1.55382788146445E-06,115.8
0.250926370886279,0.321457297824661,0.0751263764286586,8.85658452388532E-06,7.173394248254E-08,0.00484875807261701,0.0874266919923808,1.37140565640163E-12,2.4988378762977E-06,120
0.315148566173422,0.377000524475798,0.104185700515417,2.92987557119127E-06,6.59021111100979E-08,0.00777253111618236,0.0902268355781779,8.91193334166759E-13,2.83033363862962E-06,127.5
0.200337602640248,0.334583084539684,0.135347170624604,3.83255874793982E-06,4.86256862251907E-08,0.00281348718111785,0.0894271816417078,2.20940419946665E-12,1.79017323922478E-06,115.1
0.341017552983351,0.502335569764519,0.227498522378053,6.27540146742863E-06,6.87358418022435E-08,0.00599020062171453,0.0887468605682949,1.09255471925546E-12,1.90256833614642E-06,108.3
0.308607566812392,0.409320730486918,0.151926493491,2.48527640866781E-06,5.67626415591755E-08,0.00556132153959631,0.0887445058044087,1.36016003933568E-12,1.70950651512506E-06,110.3
0.273126043046457,0.31680089998149,0.0633157797562879,2.41546610941414E-06,6.9055823924051E-08,0.00337013398451691,0.0830096575619926,1.00340434582161E-12,1.6010697700043E-06,117
0.324670389450252,0.345491393239462,0.167769646507922,5.27642271094597E-06,6.68033400424974E-08,0.00688021171842185,0.081735574409641,1.32310223914883E-12,1.9014264459324E-06,144.5
0.253978778421856,0.304121299621273,0.146566712199502,3.91067206406306E-06,7.03644220690327E-08,0.00432093724022859,0.078642211431986,1.16942423463604E-12,1.68725269997732E-06,136.7
0.153205707878584,0.358307030979977,0.230778826981363,6.54033265694614E-06,6.93219278336421E-08,0.00446801304047173,0.0883798754833308,9.8744549351256E-13,1.96304828511007E-06,109.4
0.360284242143939,0.415051165891609,0.089931060672402,5.59386744245795E-06,6.42627297140507E-08,0.00772281617695944,0.0852339947551453,5.94805637580003E-13,2.08826615425522E-06,125.3
0.286432052222355,0.337589706204485,0.155289903470468,6.02621920187719E-06,6.76040276536216E-08,0.0034254527358675,0.0850012958507486,6.32119129048166E-13,1.51919116518968E-06,112.2
0.354886417978933,0.436254572311358,0.100834949508945,4.20414523770369E-06,6.66441062093487E-08,0.00389273293210401,0.087665651248458,1.74124200399712E-12,2.5294460144899E-06,126.9
0.129864208388382,0.186362153085326,0.107059708978227,7.0693140197546E-06,5.50062701367125E-08,0.0044177731283802,0.0827389518105811,2.14496564170545E-12,1.55817617331413E-06,127
0.127122443567549,0.16027345434985,0.0602178101210898,4.46554556741944E-06,6.48321422100539E-08,0.00533887224662357,0.0900327369490657,1.67013504752227E-12,2.6736318563204E-06,122.2
0.361723140784867,0.370280998815603,0.194993328589468,5.52078781130951E-06,6.32992018735146E-08,0.00317804252846684,0.0886083119726645,1.78420925743313E-12,2.17186168074534E-06,119
0.415733646391875,0.495276491241573,0.137888946155756,4.2608946946013E-06,4.07288845133565E-08,0.00680633234934191,0.0868065912851265,2.21432161708456E-12,1.54050110466681E-06,136.2
0.166959848412455,0.176029768336431,0.203723374518286,5.19610762615079E-06,5.94534315200867E-08,0.00284588522256886,0.0881247092885762,1.08240653120277E-12,1.65268753961046E-06,111
0.110601366869044,0.213377502158863,0.125824936976828,7.98565980186735E-06,7.07548444669211E-08,0.00433707835745629,0.0882304162798832,5.73429471015109E-13,2.86868732434389E-06,134.2
0.188245615998307,0.232712646668,0.0844135669588379,6.76836980100508E-06,6.73398752799149E-08,0.0028431242896336,0.0837491039983652,1.13796969586086E-12,2.28016546096538E-06,145.9
0.149200504277542,0.228589438299821,0.180678189207503,3.89894162698699E-06,6.8142213557484E-08,0.00746641055960976,0.0891307253259356,2.24615130082123E-12,2.26349559611341E-06,113.3
0.149106184480028,0.164793814758787,0.11613678081282,9.2409920397728E-06,6.85781973363672E-08,0.00644110843994153,0.0815241241008545,2.17419103931119E-12,1.67913998717099E-06,124.8
0.149677566460729,0.239934045495366,0.233980992710407,7.25906942646602E-06,6.25769914562211E-08,0.00677564140003326,0.0860925575286418,1.60426757537151E-12,1.4874299685708E-06,111.4
0.352447076652621,0.49949263136454,0.221755836874023,6.15157794538533E-06,5.23918954310913E-08,0.00622549462403238,0.0892344217755481,1.99066295312781E-12,2.16024763186324E-06,132.5
0.414963597218553,0.499330364297877,0.090386692880233,8.91848871444693E-06,6.38240422803401E-08,0.0047639230634035,0.0819420122743723,1.7566209219615E-12,1.79685709818782E-06,128.7
0.270440610774907,0.271998627462324,0.0698054339703446,8.75807259348886E-06,3.84680646162887E-08,0.0052771091561913,0.0869807108447182,8.3872840269803E-13,1.50206179935081E-06,152.2
0.268597769282749,0.356005514642927,0.202979592386541,6.28877456877105E-06,6.01104760337561E-08,0.00344207170145833,0.0870915327262642,1.3354404875644E-12,1.78283414960611E-06,115
0.124457747898234,0.136373795588379,0.156658929297602,9.44890769620204E-06,5.53989383681785E-08,0.00335822790727077,0.0876015300087617,1.14298276755268E-12,1.56874804655233E-06,112.4
0.174027007369216,0.221043132187356,0.0965303627929687,7.76700150399055E-06,4.67393528312061E-08,0.00482053997422274,0.0893713773144309,1.90493163860717E-12,1.90361899621656E-06,125.4
0.213028699946616,0.234940566318144,0.115993567559653,3.24523018444345E-06,6.88519615665862E-08,0.00291626982763983,0.0784329333524368,1.12438566673614E-12,1.51226308673132E-06,130.7
0.381997643280109,0.560807099955351,0.190653148516972,6.06470198580164E-06,5.57677153772499E-08,0.00778360510717433,0.0901927408174983,1.91958548142885E-12,2.10320882319245E-06,114.2
0.243269064708834,0.334813377743165,0.0917741805808579,3.28718074799972E-06,6.00062531191976E-08,0.00769631420996038,0.081525928571688,2.19156122913523E-12,1.57699601035738E-06,125.8
0.288630752631821,0.475440784348901,0.225212151603482,3.11292669230639E-06,4.70366366545737E-08,0.00760880610416486,0.0891702010556314,1.04757165928114E-12,1.54241376076118E-06,111.6
0.106904123135927,0.197163276433221,0.117044603062453,3.56055394768105E-06,6.64699165823112E-08,0.00401594737121607,0.0838937355343424,1.59863117169555E-12,2.17385178064669E-06,134.1
0.367299133287842,0.572411130838917,0.222411666553428,4.84980623079982E-06,6.70489508006949E-08,0.00274723691571031,0.0896675805454214,1.68123790616724E-12,2.80896711715003E-06,126.2
0.256003836472034,0.300257810040235,0.21881275193824,8.33741920778213E-06,6.23540953384354E-08,0.00509819953478156,0.0881484491181576,7.60360952670756E-13,2.14145605119551E-06,120.9
0.298224851270149,0.371759200983552,0.11856759851355,4.26532681883363E-06,5.40060808253579E-08,0.00668528212782731,0.0882354782283101,1.37882609209603E-12,2.1590612539956E-06,132.1
0.228376436960589,0.294438139378167,0.0739398101818387,8.85203039650575E-06,5.24829199293774E-08,0.00712168840779373,0.0854884721996016,2.17026318796753E-12,1.97703455477974E-06,143.7
0.371924206802044,0.512710247933732,0.164249502833309,4.43117308722956E-06,5.77667786008135E-08,0.00249700047833773,0.0841359008964072,1.72152039217021E-12,2.10436868054804E-06,185.4
0.324645046417171,0.447245930813368,0.196943906538471,2.70464526102137E-06,7.19119329587267E-08,0.00547915059311519,0.0885597472585746,1.32344940817362E-12,2.35537687588681E-06,114
0.266477697215436,0.360669340872658,0.134013367376528,5.33800120512726E-06,6.44773791516712E-08,0.00677769778128523,0.084061037376305,1.93637119169462E-12,1.90782651963066E-06,124.1
0.408187719783589,0.438107773330876,0.0662131269022544,9.19239722011241E-06,6.78865896470871E-08,0.0029512829082426,0.0770638634947029,2.01486518800111E-12,1.72564897938345E-06,154.4
0.316245593083329,0.367001873427121,0.13574361694186,5.53686480318717E-06,5.63218089513316E-08,0.00261940642016029,0.0874552980527541,8.23390562481498E-13,1.51839382567287E-06,110.7
0.407757800544958,0.557497594563408,0.153605488012278,3.03079537722506E-06,6.80029289614671E-08,0.00557649899048812,0.076017748666161,6.01833222182961E-13,1.69179006663877E-06,154.7
0.366213467549571,0.377812275453367,0.115896108890628,3.27753983461649E-06,6.54764672246439E-08,0.00747685809847853,0.0840720533232977,1.34694954892274E-12,1.78662496366699E-06,121
0.173188462027883,0.33816989722576,0.190204915721894,8.30157628613169E-06,5.94016679294309E-08,0.00627817974125633,0.0877148470312309,1.09504974472665E-12,2.05177422711392E-06,118.5
0.257581334761058,0.404812536931244,0.161133139771035,2.67898555801939E-06,5.99700477827324E-08,0.00218071109826997,0.0807359971308711,1.34995486893983E-12,1.56144792521518E-06,128.7
0.24506619365857,0.288795293610054,0.0600347486658185,4.67463802260025E-06,5.57017819722556E-08,0.00485083845984202,0.0894251780784369,1.52608981206026E-12,2.436001524397E-06,136.6
0.416895280390424,0.442625933191212,0.145802092903982,7.12922651898865E-06,6.79540339029867E-08,0.00466935094023108,0.0819150148490082,5.73812145573143E-13,2.02281757618191E-06,153.4
0.146879284148669,0.173824568631073,0.119605859047911,7.86280878426118E-06,7.19297530815856E-08,0.00728431885631492,0.0800045164881073,1.89403289693777E-12,1.92534909057903E-06,141.3
0.347872080969397,0.50988950716716,0.206979362451374,3.48253963535599E-06,6.10791555354367E-08,0.00533545029844659,0.0902649071749991,9.93300050273347E-13,2.06848304488482E-06,110
0.339966393463342,0.353597914850146,0.114196721420828,4.37941827695709E-06,7.14301953493716E-08,0.00637945562500109,0.0798908531012319,1.47954420208326E-12,1.62815068462261E-06,127.1
0.366260704244224,0.371232398430646,0.149398875649154,4.19351901485404E-06,5.94608222785792E-08,0.00586700502104732,0.0880121523707953,1.11279829383929E-12,1.73867881706523E-06,112.3
0.193201563160023,0.237815258206962,0.171084993141166,9.36031638202238E-06,6.28132295596081E-08,0.00295992992896101,0.0822639364534429,2.08737823278059E-12,1.70291999572787E-06,129.4
0.338864631128951,0.409675864649664,0.179824193437865,2.83009925890755E-06,7.1928544447042E-08,0.00323430674489013,0.0894840179236243,9.25413356487377E-13,2.62227068471817E-06,117
0.417806933965054,0.421991743093208,0.0985074091563833,2.62419103369351E-06,5.79793590401361E-08,0.00605806292251951,0.0828561079373606,1.42220532182051E-12,1.59168975592978E-06,126
0.192162189044883,0.302076813316254,0.113522127535027,8.28483201231167E-06,6.38039306493753E-08,0.00472814285571506,0.0874018593639923,1.01735612220327E-12,1.64295184083503E-06,109.3
0.178714358432603,0.261769462292123,0.19646085423425,7.72854304801269E-06,7.06371164833048E-08,0.0029813875607945,0.0882558688508114,7.64856528312653E-13,1.89720309114265E-06,109
0.320990644964996,0.378501705038824,0.170649924098782,8.45534458210699E-06,5.98932241911058E-08,0.00656711677719598,0.0873242616235193,1.68685485851917E-12,1.92094606889483E-06,117.9
0.376043340994644,0.420331650955395,0.0861699581735068,9.11622387366837E-06,6.60373001994919E-08,0.00517997906511763,0.0828050680687712,1.14006280417445E-12,2.00954748639899E-06,133.2
0.250466857217206,0.335069844385742,0.139128316213962,8.06560605815031E-06,4.87691987795894E-08,0.00599812563855046,0.0900256509287144,1.59763460502468E-12,1.64288723600264E-06,110.5
0.210350298076054,0.223872202597689,0.114713347567258,4.06679034835548E-06,4.96873743620388E-08,0.00413247309546385,0.0871801846860473,8.33021235922166E-13,1.55815270988569E-06,117
0.173416381954563,0.22555532656683,0.131441273094999,4.72525180934091E-06,6.5506177497047E-08,0.00677906555232969,0.0891893426021017,6.02332215792521E-13,1.54308963690016E-06,104.7
0.208603475489383,0.242126195268576,0.0650655711209881,4.29841248442059E-06,6.37395370156921E-08,0.00692675819231783,0.0794607908452904,1.80570802530487E-12,1.674966391316E-06,137.1
0.148953952680227,0.243479573925333,0.15797608403067,6.94453102185994E-06,4.8240766060728E-08,0.003585477432606,0.085694963444131,9.30690369670526E-13,1.52983376210378E-06,122.1
0.215057120894498,0.301923029776372,0.212503406645555,4.89679902368558E-06,6.94022637240964E-08,0.0074931857540818,0.0895475335534547,2.07208333359344E-12,2.2262170519795E-06,111.1
0.304127230304403,0.37763264435098,0.0737786525687874,8.38692307828588E-06,6.07729261782306E-08,0.00360194926289042,0.0862189536077118,1.19346431855765E-12,2.18859142971399E-06,128.2
0.13574066690069,0.196527360956532,0.112874514295241,7.64971028520783E-06,6.67255558054027E-08,0.00656601936321738,0.0856674854747674,2.17031337526844E-12,2.44544332549101E-06,145.9
0.136568108338653,0.260446545930926,0.138188780928152,2.95627486806871E-06,5.78503740240931E-08,0.00412425703576273,0.0847627045123827,7.73929682619754E-13,2.00014094136845E-06,133.8
0.295260805886281,0.366022306442199,0.0726222858780307,4.47837172655274E-06,6.06517522008607E-08,0.00386338410006185,0.0790352940338808,2.16293454175588E-12,1.75722584550191E-06,155.7
0.362312850475484,0.431325524503889,0.210156312157628,7.7324112278927E-06,6.47208088437926E-08,0.00619722666414623,0.0813034562728887,1.38274676524341E-12,1.49397693555997E-06,123.6
0.300795654606165,0.342624247831471,0.141227527536784,5.74991359587228E-06,6.47653571676902E-08,0.00293307824568087,0.085381592526498,1.45037579733026E-12,1.77140741116673E-06,116.8
0.336514000220414,0.368213384155837,0.106901485523609,4.23570470595056E-06,5.51368413378912E-08,0.00696262006111595,0.0902256077811308,1.29901239722627E-12,2.05776622529472E-06,114.8
0.123855152825356,0.242889884242669,0.186865670371539,5.71849612127495E-06,5.96402448467221E-08,0.00315724908344192,0.0820176644074733,2.10207593549754E-12,1.67937460403457E-06,131.1
0.203338830492981,0.323813453418656,0.18073554130201,4.79620512648629E-06,6.7666506629316E-08,0.00663753483632943,0.0846982190936278,1.31611962638765E-12,1.71465240614497E-06,115.6
0.23664572992163,0.354263953103652,0.119146251023262,6.37506571094691E-06,5.68079275998956E-08,0.00427211032672339,0.0865334852313047,1.42011614742731E-12,1.70659128022452E-06,115.4
0.269987436757758,0.319786254312676,0.0632698966775543,4.73345905828685E-06,5.48602214469607E-08,0.00559633070994986,0.0867980538701621,1.43457639715836E-12,1.5871947843867E-06,113.6
0.268798348241867,0.329514856220049,0.121633005544742,3.8404668982777E-06,6.76439621871901E-08,0.00497757186313845,0.0876526576139343,7.5560571520148E-13,1.68904692559376E-06,108.5
0.343171566579642,0.397034262245524,0.0787052490233733,4.47677731723139E-06,6.2245793805939E-08,0.00690410741478878,0.0821533934207349,1.81572860225172E-12,1.95617358757063E-06,142.3
0.390014751169152,0.398076602692027,0.082792568049229,7.42751828417078E-06,6.37062834574063E-08,0.00424776395337849,0.0866758654445973,1.92003198343938E-12,2.39813773607411E-06,143.7
0.154079489186675,0.226927302458309,0.207862216339357,4.01989868838859E-06,5.68368006862544E-08,0.0043669785269304,0.0868692136798645,1.29047215680916E-12,2.04712553751519E-06,138.2
0.419087035524769,0.454896051441091,0.0652950901918943,7.25736000677701E-06,6.6692903508387E-08,0.00262657596390153,0.087665557839372,6.41535578253379E-13,2.2103657731569E-06,116.6
0.346382112788462,0.500942834674635,0.175975191171665,4.07574917922496E-06,6.21951434076671E-08,0.00268481837117359,0.0893696105899349,2.06365056793606E-12,2.43308461134177E-06,120.3
0.114502416757606,0.152633960207572,0.07822881286444,6.31583714729651E-06,7.01271900781424E-08,0.00336980888869272,0.0887361405496184,1.07136546437292E-12,1.89992908832837E-06,107.8
0.415532586797797,0.439466037798413,0.093883057086973,3.25567463267534E-06,4.83095049703621E-08,0.00581837118418905,0.0874721631325902,2.1240306530045E-12,1.6697495108413E-06,120.9
0.224627213828807,0.253989549942929,0.119338889378592,6.36972771879356E-06,6.0252319282189E-08,0.00378781936277053,0.0844284582420584,6.16159910246449E-13,1.909307318616E-06,130.4
0.279032057158102,0.311105956258403,0.0642968750278943,3.060692851131E-06,6.88584887559616E-08,0.00631203216239896,0.0818950878501844,1.23011864194791E-12,1.56211260981683E-06,119.4
0.127237860044236,0.164099687761771,0.0839122596138106,9.16178801351153E-06,6.14527741433466E-08,0.00311612135938127,0.0794357600319559,1.59969875400991E-12,1.61108087506511E-06,138
0.173307880738733,0.207530493327175,0.106551130196632,8.2945282608118E-06,6.48794636273193E-08,0.00682680972511228,0.0828986991429956,6.28424268468342E-13,2.11607866405761E-06,164.3
0.310809994675989,0.434406339128712,0.182277333410281,6.52136623006196E-06,6.76415306652987E-08,0.00418245394238389,0.0903520437980753,1.87490072291413E-12,2.84526868215014E-06,124.4
0.396560152328407,0.556018983065509,0.173172495825212,6.51924913025308E-06,6.59636053792041E-08,0.00435319594253017,0.0822419916150493,1.68087466219731E-12,1.86817417909738E-06,128.1
0.244651750088502,0.370562882205285,0.147358297600883,3.61801545614917E-06,6.7569517779772E-08,0.005047826078268,0.079144626350936,6.84572944502131E-13,1.69241960468335E-06,133.7
0.39071421628606,0.416551716603385,0.163765498601635,8.69644799601379E-06,5.89629371457662E-08,0.00387057453935864,0.0890395124228871,1.49956300857885E-12,1.8842288804853E-06,112.5
0.289658309550372,0.342615089748719,0.134231498687905,7.79473292835907E-06,6.91927651535034E-08,0.00491649671207828,0.0832639792515739,9.79925495225885E-13,2.20906492826683E-06,142.9
0.395586292420374,0.466134662583654,0.152110913182284,3.70824803676277E-06,5.95386274663112E-08,0.00459779890257511,0.0889521463462819,1.38528121370507E-12,1.95977246781454E-06,113.1
0.129150576608531,0.292103082447739,0.17073872503328,4.14944208705729E-06,6.60767540135305E-08,0.00795920716470118,0.0899261118627385,1.48403062966709E-12,1.82638152788643E-06,105.7
0.305554092498006,0.366029175915404,0.138979888198283,6.38141703401837E-06,6.91081532026716E-08,0.00532940361478663,0.0826877105472831,9.66553186053079E-13,2.04520625672069E-06,133.1
0.121453392843128,0.155267413632401,0.18082256798524,6.67472276256765E-06,6.7256081274593E-08,0.00736827132127887,0.0804537128150518,8.01548554918812E-13,1.58578115455806E-06,128.1
0.24564046245444,0.437615845815475,0.220163600664202,9.0150923216827E-06,6.3327735076188E-08,0.00515798283819195,0.0897532738094412,1.30274392829573E-12,1.8363068387394E-06,107
0.313160480620616,0.316108115396354,0.0734988575710184,9.52539597597825E-06,6.89474597503007E-08,0.00320027033591436,0.0871817856147429,1.4899172915148E-12,2.26034690184234E-06,118.7
0.335529680827114,0.496483101138876,0.172440516109692,7.02254416471216E-06,5.88745153795489E-08,0.00499777724988014,0.0828101896385389,2.15022153079991E-12,1.78747662824987E-06,130.7
0.25822135698007,0.284021479880229,0.0865562963050698,6.13306618812737E-06,4.87857552841791E-08,0.00621296438562977,0.0851919402521262,7.73401706607304E-13,1.78720519599529E-06,169.1
0.327878776875581,0.498518696503142,0.205378985290878,5.70289972137333E-06,6.48761795348029E-08,0.00734764998850395,0.0796141241118682,1.67101680472383E-12,1.58208149811845E-06,130.2
0.220785241382083,0.244211343167971,0.060440198945119,6.25046095069591E-06,5.96591463344826E-08,0.00782627540838159,0.0901344007286775,1.8943585753195E-12,1.73031948496099E-06,106.3
0.282700096719784,0.333238106915527,0.109777116947446,7.03885179259504E-06,5.16762042625991E-08,0.00793982476630022,0.0839515952847288,1.07784947269773E-12,1.74792682425675E-06,145.2
0.179155462535246,0.259109446143161,0.157667685486873,2.61676731437315E-06,5.60187542048644E-08,0.00483188620274091,0.0890695350438409,2.07766167559241E-12,1.60881806435879E-06,108.7
0.223494586907262,0.355539941531518,0.144595141954711,9.56669500710005E-06,6.80932813124697E-08,0.00722077546039799,0.0844019015463992,5.83088534663671E-13,1.84492254084308E-06,118
0.312538278256296,0.48266775220919,0.172948032884286,8.52391584653211E-06,5.60349249081709E-08,0.00310536678934538,0.0785750817256813,1.46768847565027E-12,1.59526734374865E-06,155.5
0.213352887063258,0.278602200752605,0.144915036543703,5.05155949098761E-06,5.61295156718168E-08,0.00390280638064724,0.0868388974636816,1.26154265875655E-12,1.69176320727078E-06,115.9
0.223391907206486,0.33800671477068,0.139283279461455,5.119355614948E-06,5.15587855241128E-08,0.00378424997051583,0.0860775519094471,1.43272720664472E-12,1.83376241527244E-06,128.6
0.154453804613868,0.325897844493602,0.180714716209914,3.06710611116118E-06,4.73827341704848E-08,0.00630705119545573,0.0893430397853927,8.94654362286421E-13,1.98204201172123E-06,125.8
0.289691684221294,0.452220797179081,0.191009382769882,2.87127493767354E-06,3.92676838849127E-08,0.00572802431266792,0.0864233589030253,1.05082973080422E-12,1.53985639968981E-06,144
0.185240823373401,0.248740244515368,0.0637927945816016,6.97297075646801E-06,5.18075825170852E-08,0.00787759519125739,0.0835754101518282,2.03330761891833E-12,1.56268123535932E-06,125.6
0.416812409874024,0.589216987366218,0.218423600489137,2.90308196090771E-06,6.30887025980882E-08,0.00229463405636565,0.0806076121562904,1.51058955457808E-12,1.62797048235174E-06,130
0.164867887445512,0.231950460380758,0.088214998148458,7.26935120046617E-06,6.5059100117946E-08,0.00786797720613049,0.0829964344632712,2.18195426992992E-12,1.69523130305108E-06,121
0.420918390834472,0.576475087747366,0.227284866723333,9.56412982679055E-06,5.85433048821079E-08,0.00280376869335612,0.0889461457405428,1.85060693957532E-12,2.13121168755203E-06,118.3
0.289390542584634,0.431261065256036,0.146417696134049,3.99307537942083E-06,3.81689091413622E-08,0.00242378417001386,0.0896911103935673,1.30738313923076E-12,1.8003393399756E-06,154.4
0.133263818698757,0.2475311492546,0.205694423824882,7.75436707319677E-06,5.67306276289041E-08,0.00246880808909675,0.0886544188971326,1.26170053698312E-12,2.25883188058863E-06,133.5
0.115519107592644,0.146666437409239,0.137017819302912,7.99270687969932E-06,5.78311319406874E-08,0.00578951889736719,0.0829385208790486,5.67986571401221E-13,1.80441719733156E-06,147.8
0.418821745283201,0.435271242370027,0.160640161073401,3.25499356303744E-06,5.53310936575327E-08,0.007690842847696,0.0841496724485971,1.66942976333293E-12,1.66812860302458E-06,130.6
0.282922645976023,0.338709670538254,0.0718527194594134,6.72570075142081E-06,5.0449364952095E-08,0.00327285466296012,0.0881551159954746,1.38514460157482E-12,1.49803362382949E-06,110.9
0.4235822994366,0.430565172604227,0.214195240704471,8.44605311698725E-06,6.40313639041963E-08,0.00794918101703888,0.08802050509606,1.04237636408907E-12,1.82634930294943E-06,112.1
0.343077163624859,0.365510143605222,0.0671576900130522,7.29926592050046E-06,5.87063605302658E-08,0.00609592694681853,0.0869484684562927,1.36224028593605E-12,2.20737466697243E-06,132.8
0.32784407776292,0.356581363959993,0.126390870927512,2.60197684714401E-06,7.02420436653327E-08,0.00356145376660908,0.0872053858825186,1.06391826027611E-12,1.60003496341679E-06,107.9
0.163574745974979,0.223893207514158,0.126547045781491,2.48932093463302E-06,6.36003094076377E-08,0.00537643670702446,0.0809058506595523,1.75243537334048E-12,1.52693028094353E-06,125.2
0.412551746417639,0.452667868818258,0.0625789035672239,9.1260112176491E-06,6.7036334917894E-08,0.00377635589165839,0.0850948993208086,1.43268220273866E-12,1.67801313007503E-06,113.9
0.149063794631616,0.255157479628363,0.114658220174673,9.57859073957084E-06,4.98451369918276E-08,0.00547929964622487,0.0893900618407203,1.46063837891403E-12,1.65411691680294E-06,111.1
0.202509592724458,0.39655960899972,0.226050097674879,2.80478277547356E-06,5.00481445076259E-08,0.00763075483178818,0.0865402709398301,2.02463101013092E-12,1.8072809057946E-06,127.9
0.359654263233593,0.392434450630856,0.0658010602885419,7.73338447925803E-06,7.17460986053422E-08,0.00795887527193774,0.0794357790701275,1.65982150810919E-12,1.57487998546998E-06,125.7
0.307178810935555,0.34787598688883,0.0603908556541748,8.18376837819723E-06,7.18753034271204E-08,0.00610561739593268,0.0782146142183975,1.274970044541E-12,1.63357911602633E-06,131.4
0.124556996540241,0.142320275710907,0.201074959759523,3.48932607285583E-06,5.41861181322728E-08,0.00549188491841067,0.0903185478694881,8.70586599615783E-13,1.77798828325134E-06,110.5
0.374897434325615,0.416947618987855,0.0675677070378428,8.76080847521989E-06,5.05781192042549E-08,0.00592527797834291,0.0894026441584565,1.34930999821833E-12,1.8979322559861E-06,116.8
0.185575701777267,0.379892155208762,0.225474999632257,8.16687754837431E-06,6.81603176338024E-08,0.00364471338240909,0.0861749309130363,1.89487803322797E-12,2.60875618720972E-06,150
0.27833717344968,0.375115247163206,0.122987916680778,5.775974411115E-06,4.84843449245061E-08,0.00303349976974079,0.0893413233665301,1.29577700234156E-12,1.68444812230562E-06,113.1
0.29163037366687,0.299884416282798,0.129447906421875,3.35528495828451E-06,4.7993753704889E-08,0.00657680073357046,0.0855573102008722,6.07500772018839E-13,1.60159860576843E-06,133.1
0.415567354157211,0.445893689509241,0.0815546493066073,6.28499517967716E-06,4.82144722409697E-08,0.00402274159592734,0.0865666440624369,1.19467399551082E-12,1.81810265645162E-06,137.9
0.21481200659699,0.279948736488288,0.199904255217443,2.77320864923608E-06,6.77916934211953E-08,0.00327955346011439,0.0882466594261837,1.15427536513283E-12,2.2540098121032E-06,116.8
0.415545545647911,0.485263731104211,0.117890062384705,3.20125260175281E-06,5.61549914109688E-08,0.00426675896490146,0.0869819363011778,9.05596017036684E-13,2.04654806693338E-06,127.6
0.310156775488643,0.44005798031583,0.154217591509352,8.34243797594086E-06,6.9540518624935E-08,0.0034975140041403,0.0836257846322755,1.86492574335393E-12,2.44663791663264E-06,173.6
0.198007927174761,0.206526392425466,0.120197096038182,5.98766202804279E-06,6.25821341246576E-08,0.00301584871548566,0.0888651267449976,9.35845549559545E-13,2.25137175756281E-06,118.9
0.113643835026503,0.256868256567491,0.180485960217269,7.85362603362449E-06,6.34397928440858E-08,0.00405844270887797,0.0843960018344883,1.44283154879503E-12,1.7952317513215E-06,120.2
0.107497221009149,0.237773545541584,0.165964708282134,7.76161300517347E-06,5.53160225562079E-08,0.00595076989983772,0.0855970504511077,1.62765212040121E-12,1.53258299625487E-06,115.7
0.274920631440698,0.315461527954732,0.115368129998549,8.05096630099115E-06,6.79066864868224E-08,0.00660949234112976,0.0821868356934701,1.4878711976663E-12,1.9356312688865E-06,131.8
0.364608262022687,0.449386764325048,0.119538163970479,7.09091635213214E-06,5.97317720896094E-08,0.00385057771737836,0.0895117085589938,2.13965824368975E-12,1.60629281362583E-06,106.1
0.21941168098113,0.25306990118729,0.119683481300404,7.98519276747528E-06,4.89416744299074E-08,0.00401076436313801,0.0853485762602584,9.52963776106616E-13,1.49289130976146E-06,121.9
0.280968082905438,0.345990819395114,0.0710076980286243,4.35021580823331E-06,4.52969130847739E-08,0.00372786930552888,0.0817042681258894,2.20625673505335E-12,1.49564176962496E-06,154.1
0.350661727474573,0.398960350686683,0.0831637816564206,8.82599210033326E-06,6.27943979041666E-08,0.00243613140923581,0.0782864777581757,1.17321655649461E-12,1.4951366156911E-06,134.5
0.325724145698348,0.436675065321583,0.233547412727591,6.17146904225949E-06,5.22470191969079E-08,0.00759239622317222,0.0892785581136234,6.42542230082836E-13,1.77065211068161E-06,114
0.365452028638109,0.472606966899123,0.172141955007169,6.02253574303534E-06,5.40859452296919E-08,0.00753469948902381,0.0808996493734411,1.73754815148304E-12,1.61118698346073E-06,154.5
0.416833018509761,0.455738698133626,0.0875516571747281,9.43580805430159E-06,5.21144585103374E-08,0.00250603520955725,0.0878076496270394,6.88577322538477E-13,2.02677489296631E-06,130.9
